ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10508628,HZ250452,05/03/2016 10:13:00 PM,048XX W RICE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1531,015,37,25,04A,1143919,1905217,2016,05/10/2016 03:56:50 PM,41.895942308,-87.746866179,"(41.895942308, -87.746866179)"
10508636,HZ250474,05/03/2016 11:15:00 PM,039XX W FERDINAND ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1122,011,27,23,03,1149886,1903045,2016,05/10/2016 03:56:50 PM,41.889868096,-87.725007009,"(41.889868096, -87.725007009)"
10508639,HZ250458,05/03/2016 10:32:00 PM,037XX S HERMITAGE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0912,009,11,59,04A,1165297,1879931,2016,05/10/2016 03:56:50 PM,41.826127411,-87.669067732,"(41.826127411, -87.669067732)"
10508641,HZ250498,05/03/2016 10:31:00 PM,066XX S WOLCOTT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,0726,007,15,67,15,1164826,1860717,2016,05/10/2016 03:56:50 PM,41.773411857,-87.671338619,"(41.773411857, -87.671338619)"
10508642,HZ250510,05/03/2016 10:45:00 PM,027XX W FLOURNOY ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,1135,011,2,27,04A,1158269,1896922,2016,05/10/2016 03:56:50 PM,41.872898796,-87.694388235,"(41.872898796, -87.694388235)"
10508650,HZ250022,05/03/2016 05:00:00 PM,078XX S MARSHFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0611,006,17,71,03,1166708,1852625,2016,05/10/2016 03:56:50 PM,41.751166357,-87.664670209,"(41.751166357, -87.664670209)"
10508661,HZ250344,05/03/2016 08:44:00 PM,070XX S WABASH AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0322,003,6,69,04B,1177941,1858411,2016,05/10/2016 03:56:50 PM,41.766796861,-87.623332025,"(41.766796861, -87.623332025)"
10508678,HZ250481,05/03/2016 11:28:00 PM,088XX S LAFLIN ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2221,022,21,71,04B,1167880,1846134,2016,05/10/2016 03:56:50 PM,41.733329054,-87.660561367,"(41.733329054, -87.660561367)"
10508681,HZ250479,05/03/2016 12:15:00 AM,024XX W 63RD ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0825,008,15,66,04B,1161027,1862810,2016,05/10/2016 03:56:50 PM,41.779234743,-87.685207125,"(41.779234743, -87.685207125)"
10508702,HZ250447,05/03/2016 10:35:00 PM,082XX S MARYLAND AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0631,006,8,44,04B,1183336,1850642,2016,05/10/2016 03:56:50 PM,41.745354023,-87.603798903,"(41.745354023, -87.603798903)"
10508710,HZ250469,05/03/2016 09:44:00 PM,074XX S SOUTH SHORE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,true,false,0334,003,7,43,15,1195696,1856719,2016,05/10/2016 03:56:50 PM,41.761733286,-87.558309979,"(41.761733286, -87.558309979)"
10509277,HZ250919,05/03/2016 10:00:00 PM,087XX S BURLEY AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,CHA PARKING LOT/GROUNDS,false,false,0424,004,7,46,15,1199184,1847728,2016,05/10/2016 03:56:50 PM,41.736974418,-87.545827999,"(41.736974418, -87.545827999)"
10510216,HZ251678,05/03/2016 10:30:00 PM,022XX S SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1024,010,24,30,03,1155039,1889026,2016,05/10/2016 03:56:50 PM,41.851296671,-87.706458801,"(41.851296671, -87.706458801)"
10515309,HZ249609,04/12/2016 04:00:00 PM,011XX E 95TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0413,004,8,47,04A,,,2016,05/10/2016 03:56:50 PM,,,
10508667,HZ250527,05/04/2016 12:47:00 AM,067XX S LAFLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,false,false,0725,007,17,67,15,1167495,1860032,2016,05/11/2016 03:50:55 PM,41.771475336,-87.661574276,"(41.771475336, -87.661574276)"
10508677,HZ250509,05/04/2016 12:08:00 AM,005XX E 130TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0533,005,9,54,04A,1182215,1819214,2016,05/11/2016 03:50:55 PM,41.659137482,-87.608875108,"(41.659137482, -87.608875108)"
10495378,HZ235779,04/22/2016 11:21:00 AM,015XX S CHRISTIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,true,false,1021,010,24,29,15,1154286,1892167,2016,05/11/2016 03:48:18 PM,41.859930986,-87.709138696,"(41.859930986, -87.709138696)"
10508718,HZ250571,05/04/2016 02:40:00 AM,036XX W FIFTH AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1133,011,28,27,03,1151974,1897714,2016,05/11/2016 03:50:55 PM,41.875198392,-87.717479393,"(41.875198392, -87.717479393)"
10508721,HZ250573,05/04/2016 02:15:00 AM,035XX W 47TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,BAR OR TAVERN,false,false,0821,008,14,58,04A,1153352,1873237,2016,05/11/2016 03:50:55 PM,41.80800325,-87.713068922,"(41.80800325, -87.713068922)"
10508736,HZ250568,05/04/2016 02:08:00 AM,035XX W GRENSHAW ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,1133,011,24,29,04A,1152965,1894830,2016,05/11/2016 03:50:55 PM,41.86726481,-87.713917226,"(41.86726481, -87.713917226)"
10508789,HZ250580,05/04/2016 03:35:00 AM,002XX E WALTON ST,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,1833,018,42,8,03,1178206,1906978,2016,05/11/2016 03:50:55 PM,41.900062396,-87.620884259,"(41.900062396, -87.620884259)"
10508836,HZ250588,05/04/2016 04:05:00 AM,082XX S CALUMET AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0631,006,6,44,03,1179907,1850378,2016,05/11/2016 03:50:55 PM,41.744708666,-87.616371298,"(41.744708666, -87.616371298)"
10509131,HZ250778,05/04/2016 05:30:00 AM,066XX S ABERDEEN ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0724,007,17,68,03,1170123,1860875,2016,05/11/2016 03:50:55 PM,41.7737319,-87.651916442,"(41.7737319, -87.651916442)"
10509170,HZ250727,05/04/2016 08:15:00 AM,010XX W 111TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2234,022,34,75,03,1171468,1831207,2016,05/11/2016 03:50:55 PM,41.692289426,-87.647852131,"(41.692289426, -87.647852131)"
10509284,HZ250898,05/04/2016 08:00:00 AM,043XX W WABANSIA AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,"SCHOOL, PUBLIC, BUILDING",false,false,2534,025,31,23,15,1147025,1910941,2016,05/11/2016 03:50:55 PM,41.911590736,-87.73531182,"(41.911590736, -87.73531182)"
10509310,HZ250801,05/04/2016 09:00:00 AM,0000X E 35TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0211,002,3,35,03,1177450,1881815,2016,05/11/2016 03:50:55 PM,41.831030756,-87.624424247,"(41.831030756, -87.624424247)"
10509327,HZ250796,05/04/2016 09:20:00 AM,036XX W 51ST ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0821,008,14,62,03,1153060,1870566,2016,05/11/2016 03:50:55 PM,41.800679426,-87.714210482,"(41.800679426, -87.714210482)"
10509353,HZ250627,05/04/2016 04:50:00 AM,010XX E 111TH ST,031A,ROBBERY,ARMED: HANDGUN,ATM (AUTOMATIC TELLER MACHINE),false,false,0513,005,9,50,03,1184891,1831392,2016,05/11/2016 03:50:55 PM,41.692493455,-87.598703055,"(41.692493455, -87.598703055)"
10509707,HZ251061,05/04/2016 12:55:00 PM,076XX S PEORIA ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0621,006,17,71,03,1171628,1854216,2016,05/11/2016 03:50:55 PM,41.755425926,-87.646594329,"(41.755425926, -87.646594329)"
10509708,HZ251097,05/04/2016 01:20:00 PM,039XX S ARCHER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0921,009,12,58,04B,1159416,1878531,2016,05/11/2016 03:50:55 PM,41.822408394,-87.690682344,"(41.822408394, -87.690682344)"
10509810,HZ251313,05/04/2016 04:10:00 PM,024XX S DRAKE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,false,false,1024,010,22,30,15,1153091,1887506,2016,05/11/2016 03:50:55 PM,41.84716441,-87.713648713,"(41.84716441, -87.713648713)"
10510013,HZ251528,05/04/2016 06:06:00 PM,061XX S BISHOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0713,007,16,67,15,1167719,1864018,2016,05/11/2016 03:50:55 PM,41.782408617,-87.660638872,"(41.782408617, -87.660638872)"
10510049,HZ251456,05/04/2016 06:12:00 PM,073XX S ABERDEEN ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0733,007,17,68,04B,1170255,1856066,2016,05/11/2016 03:50:55 PM,41.760532531,-87.65157229,"(41.760532531, -87.65157229)"
10510056,HZ251549,05/04/2016 07:00:00 PM,004XX E 62ND ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0313,003,20,42,03,1180114,1863999,2016,05/11/2016 03:50:55 PM,41.782081397,-87.615196155,"(41.782081397, -87.615196155)"
10510063,HZ251599,05/04/2016 07:50:00 PM,110XX S AVENUE M,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,false,false,0433,004,10,52,15,1201545,1832356,2016,05/11/2016 03:50:55 PM,41.694732822,-87.537698668,"(41.694732822, -87.537698668)"
10510067,HZ251517,05/04/2016 06:49:00 PM,027XX N MONTICELLO AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,2524,025,35,22,15,1151583,1917897,2016,05/11/2016 03:50:55 PM,41.930590184,-87.718383784,"(41.930590184, -87.718383784)"
10510087,HZ251638,05/04/2016 08:10:00 PM,018XX N HARLEM AVE,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,2513,025,36,25,03,1127807,1911332,2016,05/11/2016 03:50:55 PM,41.913009681,-87.805905204,"(41.913009681, -87.805905204)"
10510092,HZ251641,05/04/2016 08:13:00 PM,042XX W DIVISION ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1111,011,37,23,04B,1147993,1907665,2016,05/11/2016 03:50:55 PM,41.902582485,-87.731840051,"(41.902582485, -87.731840051)"
10510143,HZ251698,05/04/2016 09:14:00 PM,019XX W 34TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,false,false,0912,009,11,59,15,1163913,1881812,2016,05/11/2016 03:50:55 PM,41.831318331,-87.674092378,"(41.831318331, -87.674092378)"
10510846,HZ252028,05/04/2016 11:05:00 PM,029XX W LUNT AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,2411,024,50,2,15,1155472,1946276,2016,05/11/2016 03:50:55 PM,42.008386346,-87.703325641,"(42.008386346, -87.703325641)"
10510158,HZ251700,05/04/2016 09:30:00 PM,076XX S CREGIER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0414,004,8,43,04A,1189529,1854673,2016,05/11/2016 03:50:55 PM,41.756269132,-87.580977861,"(41.756269132, -87.580977861)"
10510162,HZ251671,05/04/2016 08:55:00 PM,009XX W 54TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0934,009,20,61,03,1171009,1868996,2016,05/11/2016 03:50:55 PM,41.795997549,-87.648431423,"(41.795997549, -87.648431423)"
10510171,HZ251625,05/04/2016 07:11:00 PM,036XX S ALBANY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0911,009,12,58,15,1156290,1880469,2016,05/11/2016 03:50:55 PM,41.827790098,-87.702098134,"(41.827790098, -87.702098134)"
10510176,HZ251699,05/04/2016 09:15:00 PM,045XX S LAVERGNE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0814,008,23,56,04A,1143785,1874172,2016,05/11/2016 03:50:55 PM,41.810753148,-87.748135411,"(41.810753148, -87.748135411)"
10510181,HZ251460,05/04/2016 05:55:00 PM,057XX W AUGUSTA BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,CONVENIENCE STORE,false,false,1511,015,29,25,04B,1137706,1906085,2016,05/11/2016 03:50:55 PM,41.89843848,-87.769664609,"(41.89843848, -87.769664609)"
10510243,HZ251756,05/04/2016 10:50:00 PM,077XX S INDIANA AVE,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0623,006,6,69,03,1178936,1853681,2016,05/11/2016 03:50:55 PM,41.753794625,-87.619828786,"(41.753794625, -87.619828786)"
10512965,HZ254310,05/04/2016 08:00:00 PM,049XX N KENMORE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2024,020,46,3,03,1168355,1933247,2016,05/11/2016 03:50:55 PM,41.972364558,-87.656304974,"(41.972364558, -87.656304974)"
10476997,HZ216209,04/05/2016 10:43:00 PM,079XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),true,false,0623,006,6,44,15,1177672,1852176,2016,05/12/2016 03:48:29 PM,41.749693401,-87.624506314,"(41.749693401, -87.624506314)"
10485091,HZ224926,04/13/2016 07:45:00 PM,062XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0714,007,15,67,04A,1164101,1863230,2016,05/12/2016 03:48:29 PM,41.780323147,-87.673925674,"(41.780323147, -87.673925674)"
10497390,HZ238719,04/24/2016 07:53:00 PM,114XX S YALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0522,005,34,49,15,1176656,1829092,2016,05/12/2016 03:48:29 PM,41.686370686,-87.628921436,"(41.686370686, -87.628921436)"
10505925,HZ247508,05/01/2016 07:03:00 PM,010XX W 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0612,006,17,71,15,1170874,1852437,2016,05/12/2016 03:48:29 PM,41.7505606,-87.649409369,"(41.7505606, -87.649409369)"
10505953,HZ247559,05/01/2016 07:13:00 PM,048XX W IRVING PARK RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1634,016,45,15,15,1143256,1926151,2016,05/12/2016 03:48:29 PM,41.953399738,-87.748777127,"(41.953399738, -87.748777127)"
10508339,HZ249902,05/03/2016 01:58:00 PM,118XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0524,005,34,53,15,1173448,1826415,2016,05/12/2016 03:48:29 PM,41.679095953,-87.640744099,"(41.679095953, -87.640744099)"
10514255,HZ256043,05/02/2016 11:50:00 AM,064XX S ARTESIAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0825,008,15,66,03,1161145,1861984,2016,05/12/2016 03:48:29 PM,41.776965643,-87.684797361,"(41.776965643, -87.684797361)"
10510261,HZ251812,05/05/2016 01:55:00 AM,063XX S ALBANY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0823,008,15,66,03,1156806,1862530,2016,05/12/2016 03:50:15 PM,41.778552642,-87.700689417,"(41.778552642, -87.700689417)"
10510272,HZ251803,05/05/2016 01:13:00 AM,008XX E 63RD ST,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,false,false,0313,003,20,42,03,1183247,1863427,2016,05/12/2016 03:50:15 PM,41.780439401,-87.603727666,"(41.780439401, -87.603727666)"
10510283,HZ251806,05/05/2016 01:19:00 AM,030XX W 60TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0823,008,16,66,04B,1156956,1864690,2016,05/12/2016 03:50:15 PM,41.784476966,-87.700081186,"(41.784476966, -87.700081186)"
10510780,HZ251920,05/05/2016 07:55:00 AM,019XX N KARLOV AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,false,2534,025,30,20,04A,1148742,1912502,2016,05/12/2016 03:50:15 PM,41.915841247,-87.728963636,"(41.915841247, -87.728963636)"
10510871,HZ251980,05/05/2016 08:43:00 AM,031XX W POPE JOHN PAUL II DR,031A,ROBBERY,ARMED: HANDGUN,CURRENCY EXCHANGE,false,false,0921,009,14,58,03,1156156,1875960,2016,05/12/2016 03:50:15 PM,41.815419529,-87.702711186,"(41.815419529, -87.702711186)"
10510906,HZ252179,05/05/2016 10:30:00 AM,019XX S MILLARD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1014,010,24,29,03,1152348,1890232,2016,05/12/2016 03:50:15 PM,41.854659562,-87.716303651,"(41.854659562, -87.716303651)"
10510910,HZ252166,05/05/2016 11:12:00 AM,0000X W 113TH PL,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,false,0522,005,34,49,04A,1178014,1829709,2016,05/12/2016 03:50:15 PM,41.688033246,-87.623931468,"(41.688033246, -87.623931468)"
10511711,HZ253086,05/06/2016 12:30:00 AM,043XX W WASHINGTON BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1114,011,28,26,04B,1147545,1900143,2016,05/13/2016 03:51:16 PM,41.881949902,-87.733678744,"(41.881949902, -87.733678744)"
10511004,HZ252058,05/05/2016 09:12:00 AM,114XX S STEWART AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0522,005,34,49,15,1175674,1829041,2016,05/12/2016 03:50:15 PM,41.686252712,-87.632517867,"(41.686252712, -87.632517867)"
10511288,HZ252454,05/05/2016 02:28:00 PM,032XX W 66TH PL,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0831,008,15,66,04A,1156023,1860354,2016,05/12/2016 03:50:15 PM,41.772597143,-87.703618384,"(41.772597143, -87.703618384)"
10511298,HZ252399,05/05/2016 01:00:00 PM,062XX S STEWART AVE,1435,WEAPONS VIOLATION,UNLAWFUL SALE/DELIVERY OF FIREARM AT SCHOOL,"SCHOOL, PUBLIC, BUILDING",true,false,0711,007,20,68,15,1174692,1863689,2016,05/12/2016 03:50:15 PM,41.781353265,-87.635083754,"(41.781353265, -87.635083754)"
10511389,HZ252477,05/05/2016 03:19:00 PM,069XX S ELIZABETH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0734,007,17,67,04A,1169187,1858771,2016,05/12/2016 03:50:15 PM,41.76797856,-87.655408413,"(41.76797856, -87.655408413)"
10511399,HZ252543,05/05/2016 03:30:00 PM,036XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0912,009,11,59,04A,1163613,1880641,2016,05/12/2016 03:50:15 PM,41.828111292,-87.675226018,"(41.828111292, -87.675226018)"
10511755,HZ253074,05/06/2016 12:10:00 AM,011XX N LAKE SHORE DR NB,041A,BATTERY,AGGRAVATED: HANDGUN,HIGHWAY/EXPRESSWAY,false,false,1824,018,42,8,04B,1177331,1908011,2016,05/13/2016 03:51:16 PM,41.90291689,-87.624066746,"(41.90291689, -87.624066746)"
10511490,HZ252653,05/05/2016 05:43:00 PM,030XX S HOMAN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1032,010,22,30,04B,1154182,1884207,2016,05/12/2016 03:50:15 PM,41.838089882,-87.709732633,"(41.838089882, -87.709732633)"
10511554,HZ252818,05/05/2016 06:36:00 PM,003XX W 104TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0512,005,34,49,15,1175969,1835632,2016,05/12/2016 03:50:15 PM,41.704332801,-87.631241254,"(41.704332801, -87.631241254)"
10511566,HZ252697,05/05/2016 05:45:00 PM,046XX W BELMONT AVE,041A,BATTERY,AGGRAVATED: HANDGUN,VEHICLE - OTHER RIDE SERVICE,false,false,2521,025,31,19,04B,1144880,1920871,2016,05/12/2016 03:50:15 PM,41.938880401,-87.74294079,"(41.938880401, -87.74294079)"
10511592,HZ252917,05/05/2016 08:45:00 PM,041XX W NORTH AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2534,025,30,23,03,1148599,1910315,2016,05/12/2016 03:50:15 PM,41.90984267,-87.729545576,"(41.90984267, -87.729545576)"
10511597,HZ252929,05/05/2016 09:00:00 PM,047XX N ELSTON AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1722,017,39,16,03,1145819,1931299,2016,05/12/2016 03:50:15 PM,41.967477901,-87.739224006,"(41.967477901, -87.739224006)"
10511600,HZ252903,05/05/2016 08:45:00 PM,002XX W 74TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,0731,007,17,69,04A,1175806,1855899,2016,05/12/2016 03:50:15 PM,41.759951738,-87.631232748,"(41.759951738, -87.631232748)"
10511614,HZ252864,05/05/2016 07:34:00 PM,036XX W 23RD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1013,010,22,30,04A,1152281,1888473,2016,05/12/2016 03:50:15 PM,41.849833976,-87.716595942,"(41.849833976, -87.716595942)"
10511638,HZ252844,05/05/2016 07:30:00 PM,112XX S RACINE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2234,022,34,75,04A,1170329,1830423,2016,05/12/2016 03:50:15 PM,41.690162801,-87.65204489,"(41.690162801, -87.65204489)"
10511650,HZ252922,05/05/2016 09:17:00 PM,030XX S KEELER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1031,010,22,30,04B,1148869,1884008,2016,05/12/2016 03:50:15 PM,41.837647995,-87.729233862,"(41.837647995, -87.729233862)"
10511837,HZ253071,05/05/2016 11:55:00 AM,012XX E 71ST ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0324,003,5,69,03,1185519,1858165,2016,05/12/2016 03:50:15 PM,41.765946803,-87.595563723,"(41.765946803, -87.595563723)"
10513621,HZ255219,05/05/2016 12:19:00 AM,020XX W LE MOYNE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1424,014,1,24,03,1162298,1909825,2016,05/12/2016 03:50:15 PM,41.908222431,-87.679234761,"(41.908222431, -87.679234761)"
10465558,HZ204994,03/29/2016 02:10:00 AM,003XX N HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1214,012,27,28,15,1170994,1902180,2016,05/13/2016 03:49:34 PM,41.88705768,-87.647514742,"(41.88705768, -87.647514742)"
10511790,HZ253140,05/06/2016 01:30:00 AM,047XX W BELMONT AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,2521,025,31,19,04A,1144353,1920858,2016,05/13/2016 03:51:16 PM,41.938854671,-87.744877998,"(41.938854671, -87.744877998)"
10511810,HZ253135,05/06/2016 02:11:00 AM,006XX W ROSCOE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1925,019,44,6,03,1171145,1922810,2016,05/13/2016 03:51:16 PM,41.943664148,-87.646353396,"(41.943664148, -87.646353396)"
10512119,HZ253316,05/06/2016 08:15:00 AM,043XX W MONTROSE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1722,017,45,16,03,1146714,1928893,2016,05/13/2016 03:51:16 PM,41.960858577,-87.735994826,"(41.960858577, -87.735994826)"
10512194,HZ253379,05/06/2016 10:00:00 AM,009XX N PULASKI RD,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,false,false,1112,011,27,23,04B,1149554,1905881,2016,05/13/2016 03:51:16 PM,41.89765683,-87.726152565,"(41.89765683, -87.726152565)"
10512276,HZ253460,05/06/2016 11:04:00 AM,039XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0214,002,4,36,04A,1182265,1878718,2016,05/13/2016 03:51:16 PM,41.822421977,-87.606854,"(41.822421977, -87.606854)"
10512456,HZ253587,05/06/2016 12:40:00 PM,001XX W 95TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,0634,006,21,49,15,1177048,1841963,2016,05/13/2016 03:51:16 PM,41.721681725,-87.627099997,"(41.721681725, -87.627099997)"
10512557,HZ253688,05/06/2016 12:39:00 PM,078XX S MAY ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0612,006,17,71,15,1170014,1852762,2016,05/13/2016 03:51:16 PM,41.751471159,-87.652551386,"(41.751471159, -87.652551386)"
10512604,HZ253722,05/06/2016 02:30:00 PM,035XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0912,009,11,59,04A,1166243,1881366,2016,05/13/2016 03:51:16 PM,41.830045077,-87.66555614,"(41.830045077, -87.66555614)"
10512611,HZ253695,05/06/2016 02:00:00 PM,110XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0513,005,9,49,03,1180871,1831849,2016,05/13/2016 03:51:16 PM,41.693840666,-87.613406835,"(41.693840666, -87.613406835)"
10512616,HZ253745,05/06/2016 02:47:00 PM,017XX N HARDING AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE-GARAGE,false,false,2535,025,30,23,04B,1149780,1911174,2016,05/13/2016 03:51:16 PM,41.912176954,-87.725184661,"(41.912176954, -87.725184661)"
10512619,HZ253344,05/06/2016 09:32:00 AM,118XX S SANGAMON ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,STREET,false,false,0524,005,34,53,04A,1172124,1826253,2016,05/13/2016 03:51:16 PM,41.678680502,-87.645595206,"(41.678680502, -87.645595206)"
10512879,HZ254277,05/06/2016 08:04:00 PM,080XX S KIMBARK AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0411,004,8,45,15,1186271,1852044,2016,05/13/2016 03:51:16 PM,41.749132465,-87.593000494,"(41.749132465, -87.593000494)"
10512813,HZ253991,05/06/2016 05:10:00 PM,013XX N HARDING AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2535,025,27,23,04A,1149805,1908585,2016,05/13/2016 03:51:16 PM,41.905072,-87.725160255,"(41.905072, -87.725160255)"
10512835,HZ254080,05/06/2016 05:55:00 PM,130XX S EVANS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,false,false,0533,005,9,54,15,1183714,1818691,2016,05/13/2016 03:51:16 PM,41.657667587,-87.603406111,"(41.657667587, -87.603406111)"
